AreaPxl,Asymmetry,Blueness,BorConBlue,BorConGree,BorConNDVI,BorConRed,BorConCHM,BorConDSM,BorIndex,BorLenByLe,Brightness,Compactnes,CurvByLen,Density,DifNeiBlue,DifNeiGree,DifNeiNDVI,DifNeiNIR,DifNeiRed,EllipticFi,Greenness,LenByWidMl,LenByWidPo,LengthPxl,MaxCHM,MaxDSM,MaxNDVI,MeaInBorND,MeanCHM,MeaInBorCH,MeaInBorDS,MeaOutBorD,MeaOutBorC,MeanBlue,MeanDSM,MeanGreen,MeanNDVI,MeanNIR,MeanRed,MeanStdDev,MeaOutBorN,MinCHM,MinDSM,MinNDVI,MyBrightne,NumPxls,Perimeter,PolySelfIn,RatioBlue,RatioGreen,RatioRed,RectFit,Redness,Roundness,ShapeIndex,SkewBlue,SkewGreen,SkewNDVI,SkewCHM,SkewDSM,SkewRed,StdDevCHM,StdDevBlue,StdDevDSM,StdDevGree,StdDevNDVI,StdDevNIR,StdDevRed,WidthMl,WidthPoly,ClassID
43,0.332295313,0.942351522,1.852941176,6.911764706,0.00587106,5.705882353,0.175854851,-0.187013514,1.214285714,3.777777778,237.3275217,0.553189117,15.40267934,1.670495497,1.703613812,5.142528334,0.009060818,1.178349096,4.044272591,0.720930233,1.109062877,2.377964874,1.125,9,7.776916504,721.4439697,0.120967738,0.032799945,5.802413586,5.648417969,720.0424536,720.2074459,5.47563224,108.9767442,720.1492366,128.255814,0.041280113,119.5581395,109.6976744,9.074731262,0.023719033,3.774597168,718.9503174,-0.079365082,115.6434109,43,31.07106781,0,0.091836584,0.108083389,0.092444124,0.800050215,0.948585601,0.810166213,1.296237848,-0.722479924,0.213305833,-0.459943792,0.003675357,0.168728657,0.232679293,1.539041677,7.948931103,1.114917954,10.60954599,0.053201013,13.25299848,8.66571669,3.40254752,8,6
33,0.173369839,0.865878208,7.423076923,9.461538462,0.001466144,11.26923077,-0.093611497,0.001133845,1,3.714285714,250.1609778,0.725759662,0,1.681388005,11.03205985,20.16384784,0.014073778,36.70931388,22.87678602,0.757575758,1.1313538,0.742781353,1.166666667,7,0.471496582,718.039978,0.26845637,0.160122429,0.382026441,0.375969781,717.9468011,717.9399969,0.487687544,104.2727273,717.9867073,136.2424242,0.17200314,171.5454545,120.7575758,7.100383467,0.160920979,0.184875488,717.7365112,0.088339224,120.4242424,33,22.79096646,0,0.083364502,0.108923802,0.096543895,0.85403233,1.002767992,0.250665614,1.131504764,-0.041357821,-0.211930147,0.133872725,-1.068665787,-1.703466888,-0.410180531,0.11379153,7.680249078,0.097553452,6.443367758,0.051140278,16.10964497,7.177533564,3.807886553,6,5
68,0.81378397,0.884390394,-2.425925926,0.87037037,-0.001064445,0.203703704,0.012141475,0.363165961,1.35,2.866236323,254.2744004,0.453308039,5.144520655,1.403841447,-6.320253729,-2.070103505,0.027896078,6.086595696,-2.40515082,0.617647059,1.135160099,2.245484447,2.637556555,18.84003757,6.322143555,723.8829956,0.314049602,0.137934485,5.621069515,5.721571702,722.2211304,721.7246065,5.737056289,112.6470588,722.4161197,144.5882353,0.145746843,166.8382353,124.8823529,16.41363552,0.135852191,5.127258301,721.3357544,0.061818182,127.372549,68,44.67536048,0,0.088602752,0.113726144,0.098226446,0.743126417,0.980449507,0.907652095,1.637115469,-0.339090827,-0.363937816,1.00389832,0.14238565,0.633074916,-0.241593471,0.444907818,13.76885307,0.948890459,18.12394848,0.059099287,17.01176954,17.34810501,4.80354471,7.142989042,6
69,0.340426472,0.889882162,9.210526316,8.552631579,0.00305206,6.947368421,-0.013397217,0.037146317,1.055555556,3.454545455,258.2461357,0.750161001,0,1.830651418,9.465191403,14.30511795,0.049912149,35.46026117,7.166555172,0.826086957,1.185493702,0.732084498,1.375,11,0.285888672,717.9533081,0.424050629,0.312216793,0.202354542,0.204667155,717.8560588,717.8052691,0.219726563,105.7971014,717.8683596,140.942029,0.326787438,216.6956522,109.9275362,8.114844332,0.306117741,0.079772949,717.652771,0.261437923,118.8888889,69,34.24288178,0,0.08193509,0.109153253,0.085133925,0.887159384,0.924624137,0.368027821,1.143665604,-0.103169728,-0.444501186,0.782252969,-0.565848601,-0.70791006,-0.656674919,0.085550904,8.581374692,0.07341097,9.274999993,0.030922411,10.44558619,6.488158312,5.830951895,8,5
63,0.500502036,1.026546916,-2.45,-7.025,0.03676352,-9.525,0.000437927,-0.006771851,1.111111111,3.202760325,225.0016307,0.528764057,20.49061006,1.730432027,-4.082481905,-13.12557689,0.062361917,-2.989968208,-18.32422946,0.682539683,1.031310475,3.72090019,1.626705715,12.48922677,0.108276367,718.6669922,0.161904767,-0.080476487,0.040279328,0.036943989,718.6387053,718.6454642,0.036903599,109.4603175,718.6430742,109.968254,-0.077298922,86.47619048,100.4603175,14.96200452,-0.115033865,0,718.6069946,-0.285714298,106.6296296,63,38.38516481,0,0.097297355,0.097748851,0.089297413,0.869496575,0.942142609,0.405649323,1.259881577,0.243084128,0.204496352,0.347071741,0.549220257,-0.177331247,0.171932504,0.048724565,13.4327548,0.021424333,15.67018021,0.115889008,16.38801066,15.78307854,3.092897363,7.677619045,5
80,0.724787634,0.949193479,2.327586207,3.448275862,-0.026126503,4.913793103,-0.086886702,0.644363929,1.45,2.885066324,222.3958557,0.36275021,11.00253346,1.55164933,1.234786126,6.031271325,-0.016152004,-1.182379156,3.688637691,0.65,1.137841801,4.488316727,2.286240511,20.10352397,5.471496582,722.5733032,0.232432425,0.051393404,1.870315552,2.045672161,719.3535052,718.6684443,2.240008036,91.7,719.5417786,109.925,0.070900416,102.6125,88.2,7.089892216,0.079820328,0.005981445,717.3204346,-0.067484662,96.60833333,80,50.97125454,0,0.082465565,0.098855259,0.079318025,0.786822615,0.91296472,0.832519971,1.621149284,-0.135204325,-0.033977178,0.092881037,0.537700729,0.274415632,0.058945197,1.799547397,7.192704637,1.720910153,7.718119914,0.083441122,14.99457714,6.358852098,3.975385428,8.793267317,6
138,0.286312049,1.001483129,-7.933333333,-9.55,0.032220945,-8.183333333,-0.181328328,-0.11717631,1.25,3.75,208.3214877,0.711446365,9.606485188,1.931529265,-13.38953452,-17.89710217,0.068567394,-5.781612617,-15.67662572,0.68115942,1.088338895,2.22659884,1.142857143,16,5.825744629,722.6619873,0.328859061,0.093683787,3.082756595,3.773043546,718.5438316,718.6989314,3.74552536,78.28985507,718.7233807,85.07971014,0.107396985,88.36231884,71.15217391,9.525715576,0.059262507,0,716.8505249,-0.064516127,78.17391304,138,49.19123529,0,0.075162535,0.081681166,0.068309971,0.804693136,0.910177976,0.677099027,1.276884796,0.118264703,-0.019811216,0.578063265,-0.512549032,0.679131481,-0.140352861,1.872996888,8.42374396,2.204524264,10.91273793,0.079873826,10.87540906,9.240664834,6.42700342,14,5
63,0.723426499,0.970480098,8.5,12.69565217,-0.024964704,8.913043478,0.333987029,0.261454707,1.277777778,3.171728854,225.8254187,0.477632789,10.49646779,1.494487199,18.20060499,26.42189141,-0.042165173,17.1915654,18.51749257,0.619047619,1.131294293,3.263667638,2.070986894,14.5031313,6.508483887,724.539978,0.270588249,0.080405832,5.69280909,5.392354329,723.2320483,722.9602892,5.021025787,96.36507937,723.0953476,112.3333333,0.09526456,108.1428571,89.19047619,10.98853928,0.107240095,3.674194336,721.6446533,-0.094117649,99.2962963,63,40.22434855,0,0.085344759,0.099486881,0.078990644,0.775590113,0.898225609,0.892695504,1.448863813,0.104737067,0.199447979,-0.282172086,-0.869882025,0.421978217,-0.193123124,0.809173706,11.36731822,0.730770347,11.62236487,0.072521385,12.55446186,9.975934762,3.910175967,7.003004865,6
53,0.426356106,1.024248303,-13.95,-19.075,0.063692348,-16.85,0.40052948,-0.012121582,1.333333333,4,204.2387919,0.570249666,-17.6458408,1.644511214,-17.94178231,-25.2716498,0.05770187,-15.95370008,-22.72489141,0.547169811,1.094083414,2.967878071,1.111111111,10,7.744262695,726.0707397,0.37414965,0.125035853,6.608317825,6.372293407,724.6213905,724.6696611,5.951245857,73.05660377,724.5524499,78.03773585,0.13835854,82.66037736,62.88679245,12.15427967,0.060712616,4.58807373,723.5990601,-0.052631579,71.32704403,53,34.81347315,0,0.07154038,0.076418133,0.061581634,0.755754478,0.881668283,0.971175318,1.373605639,0.774860806,0.045276564,0.426608855,-0.396527699,0.336880571,0.317323909,0.983609575,10.24863561,0.780330579,15.24140619,0.083835821,10.77548475,10.9727972,3.517623107,9,8
70,0.285453357,1.01391162,-9.565217391,-14.91304348,-0.020259135,-12.41304348,-0.008751911,0.054674231,1.277777778,3.538461538,198.9757962,0.555984128,11.88160423,1.749855512,-7.401203929,-17.2388592,-0.169683176,-40.99986024,-12.25856133,0.685714286,1.039075286,2.470551075,1.3,13,1.060180664,722.9050293,0.204545453,0.008528917,0.297338867,0.313276811,722.5985385,722.5704956,0.348711993,70.8,722.593267,72.55714286,-0.038792675,62.8,66.12857143,13.83714608,0.045561913,0.107543945,722.4315186,-0.319148928,69.82857143,70,39.49043122,0,0.071164434,0.072930622,0.06646896,0.777926175,0.947013093,0.86417897,1.374512901,0.141491684,0.301487241,-0.006363078,1.310846878,0.649778579,0.217443104,0.229685789,11.20790537,0.156927605,16.17461478,0.116978688,20.31649576,14.12891809,4.128266314,10,8
24,0.847072523,0.877065637,-27.1,-26.46666667,0.08203485,-29.06666667,-0.008691406,0.001599121,1.25,2.727272727,225.7321045,0.401458957,3.404027567,1.192624497,-48.38057455,-42.21548039,0.191359445,-7.22760415,-47.66566799,0.666666667,1.127258687,2.946242582,2.75,11,0.144470215,721.7440186,0.449781656,0.183277495,0.042332967,0.042031028,721.6983865,721.686446,0.060352032,78.875,721.7021891,101.375,0.201809916,137.1666667,89.54166667,12.32036288,0.11219189,0,721.6190186,-0.129032254,89.93055556,24,26.83130956,0,0.069883724,0.089818859,0.079334454,0.780083281,0.995675676,0.926206534,1.530931089,-1.07506402,-1.062071329,-0.457536477,0.939918783,-0.350329045,-0.8326769,0.049156846,11.25948674,0.044145045,12.22638029,0.151140072,26.67031225,13.4752216,2.321684433,4,5
239,0.306333099,0.909375906,-2.302631579,-1.565789474,0.020342884,-2.592105263,0.037288465,0.024843718,1.151515152,3.454545455,235.1027386,0.705414509,10.96700799,2.079135889,-10.43870177,-8.684350035,0.080767847,11.39383669,-9.075986365,0.79916318,1.092958058,2.106296222,1.375,22,1.177978516,721.90802,0.431818187,0.192336916,0.738704921,0.654220322,721.4244447,721.3907839,0.604525127,91.83682008,721.5890069,110.376569,0.204796956,150.958159,100.7531381,17.43737018,0.162890247,0,720.9470215,-0.05226481,100.9888424,239,65.11256623,0,0.078124841,0.093896455,0.08570988,0.851287573,0.997666036,0.370519907,1.229007832,0.181123654,-0.092108991,-0.185597209,-0.307700289,-0.448486544,0.065482659,0.291608617,14.54363453,0.273566641,18.23281661,0.081713128,15.77371119,19.5356594,7.798977607,16,5
49,0.331787764,0.922036364,-14.11904762,-16.80952381,0.08456016,-15.88095238,-0.006821405,0.004262288,1.4,3.759777809,225.1971879,0.427276507,15.66469514,1.64207758,-17.7043845,-23.23990613,0.075856986,-5.427481918,-19.44921442,0.591836735,1.067563636,4.733714388,1.30407496,11.17087289,0.15625,720.6900024,0.327272713,0.136130289,0.049974091,0.061588542,720.6110087,720.6050846,0.075823616,86.24489796,720.6185926,99.85714286,0.13675015,124.755102,94.51020408,9.895164263,0.043672186,0,720.5059814,-0.033707865,93.53741497,49,37.17859293,0,0.076595004,0.088684183,0.08393551,0.761780411,1.0104,0.843962582,1.5,0.184550334,0.171549175,0.0130434,0.659539646,-0.461698283,0.091397903,0.053985727,9.548011038,0.066826279,9.965245729,0.069413547,14.31643926,10.17223602,2.739826501,8.566127892,5
259,0.44987274,1.070935412,-5.604651163,-5.88372093,0.051700816,-7.546511628,0.015169365,-0.082037637,1.264705882,3.429503846,197.3482519,0.577690555,2.2897067,1.990994288,-9.119423659,-11.62354338,0.073205476,-2.535434448,-12.10872068,0.791505792,1.062026726,2.973102365,1.54517893,25.07651364,3.257202148,718.6160278,0.265306115,0.014477679,0.943948989,0.827031062,716.6386653,716.6865172,0.793291617,74.26254826,716.5057382,73.64478764,0.018440906,62.2046332,60.12355212,8.029619423,-0.039845502,0,715.9959717,-0.184615389,69.34362934,259,73.07631555,0,0.075260406,0.074634345,0.060931426,0.850878308,0.867037862,0.500146718,1.335944997,-0.096639755,-0.215773487,0.35748633,0.62653543,1.933938066,-0.181489861,0.838322969,7.827322387,0.533815797,8.633087214,0.084522113,6.39925021,7.628448668,6.904422127,16.22887366,5
35,0.465568871,0.876731594,0.305555556,0.305555556,-0.00599966,1.75,-0.087390476,-0.39811537,1.384615385,3.272727273,253.1054736,0.434304963,10.95493194,1.489342761,0.456891425,4.776345587,-0.015067028,0.24406183,6.745387375,0.6,1.12354968,3.484189405,1.571428571,11,6.335144043,720.2312622,0.109634548,0.017024159,2.216333008,2.390551249,719.4069901,719.7436829,2.640193685,118.7428571,719.4130825,152.1714286,0.013438102,139.8,135.4,7.081087274,0.024379124,0.128295898,718.6556396,-0.082352944,135.4380952,35,32.49732127,0,0.093828755,0.120243491,0.106990969,0.72159532,0.999718726,1.134662329,1.521277659,0.212417169,-0.333144999,-0.207570694,0.936307444,0.289065511,-1.029106679,1.142225937,6.800600214,0.629041177,7.538418608,0.04641186,15.72586586,6.904243002,2.65666036,7,6
68,0.122513888,0.972193567,3.904761905,5.380952381,0.001162122,4.523809524,0.079047793,-0.00752331,1.166666667,4.2,229.3739477,0.590580062,18.37222413,1.809019171,7.135896239,11.61381886,0.080333127,22.67620484,7.535717877,0.676470588,1.118212511,2.389924725,1,10,2.544677734,719.2653198,0.224242419,0.080154841,1.778979133,1.78020668,718.2836113,718.2986196,1.672961765,101.6323529,718.1491502,116.8970588,0.09809625,115.1029412,95.08823529,16.14075428,0.068776011,0.349914551,717.1589966,-0.04265403,104.5392157,68,38.03764261,0,0.088617172,0.101927058,0.082911103,0.835618003,0.909593923,0.616706656,1.273312031,0.750113674,0.214640432,-0.156547163,-0.229807887,-0.048498491,0.294226553,0.60018919,14.62160409,0.756422172,19.06501238,0.07016861,11.46239338,14.73564635,4.102115958,10,6
30,0.330090928,0.923019924,14.375,18.29166667,-0.007161995,16.91666667,-0.069163005,0.188873291,1,4,254.2827234,0.740348677,0,1.665386309,25.47827529,37.75953566,0.026476461,41.09552239,31.24809287,0.866666667,1.132965585,0.843274043,1,6,3.167907715,721.1389771,0.150000006,0.067618753,2.116369629,2.083442239,720.6031063,720.3861055,2.084161668,124.5666667,720.6136169,152.9,0.069077892,145.9333333,127.4,11.47052105,0.073461984,0.992980957,720.0757446,-0.084507041,134.9555556,30,21.40731785,0,0.097974935,0.120259841,0.100203426,0.872037261,0.94401449,0.278980405,1.095445115,0.018581586,0.289146072,-0.965116039,0.120478009,-0.316338283,0.241577943,0.82140774,8.946818181,0.332535783,11.3,0.054280897,11.82915419,14.16474497,3.354101966,6,6
60,0.714939396,0.900284783,3.961538462,10.48076923,-0.004850873,7.788461538,0.186956552,-0.01818026,1.444444444,3.465065231,253.3305273,0.447585143,4.963895739,1.434278992,2.820853101,9.50208828,0.01118279,8.896181864,7.582333681,0.533333333,1.120558009,2.552196469,2.021079084,15.00693249,7.404968262,724.9505005,0.144981414,0.023710486,3.627470907,3.823585728,723.0306501,722.8645347,3.578400403,121.1833333,723.4026367,150.8333333,0.025879513,139.4333333,131.8,7.554938877,0.019079103,0.159606934,720.7390137,-0.111111112,134.6055556,60,41.88906872,0,0.095672112,0.119080266,0.104053784,0.753846555,0.979157208,1.105686847,1.678292783,0.231223971,-0.140654122,-0.061548675,0.177475669,-0.140369246,-0.05991703,2.557208921,6.227604319,1.162809752,8.0749957,0.057391961,15.62835742,8.362216612,3.582080859,7.425207956,6
187,0.60005576,1.055883089,7.041666667,7.763888889,-0.012410263,6.277777778,0.093591478,0.094923231,1.24137931,3.242929755,205.4277921,0.65579428,7.74306312,1.863998436,15.81871966,20.25854006,0.036039772,18.27860215,14.48492612,0.77540107,1.056975712,3.114555778,1.685256156,22.20214604,2.997009277,721.9354858,0.292307705,-0.020095165,0.966236788,1.011026236,720.0235126,719.8924561,0.960766384,82.68449198,720.3100834,82.77005348,0.01825299,71.90374332,69.47058824,11.76550462,-0.008909588,0,718.934021,-0.171717167,78.3083779,187,59.85983545,0,0.080499811,0.080583112,0.067635043,0.851514014,0.887141199,0.46188581,1.316290363,0.129648103,0.538586834,0.715826212,0.752487956,-0.053200345,0.377727384,1.103182764,10.80759909,0.999871473,12.59171961,0.080909309,10.61788104,11.89719516,6.609382805,13.17434502,5
60,0.692993131,0.986013986,2.160714286,-1.928571429,0.009914563,-0.339285714,-0.033669608,0.057308742,1.647058824,3.377073171,221.2140875,0.412812314,6.723794981,1.40186227,4.482065474,-0.317625928,-0.016620633,-5.798071676,-0.008843587,0.433333333,1.09227358,4.727592579,1.866501663,16.58240647,4.514526367,720.4483032,0.236994222,0.015919159,3.136845907,3.409438284,720.0194236,719.9065268,3.433416322,96.35,720.0704376,106.7333333,0.013872841,92.85,90.06666667,13.86543128,0.010719514,1.561889648,718.382019,-0.136150241,97.71666667,60,45.82967226,0,0.087110185,0.096497772,0.081429413,0.691552783,0.921712434,1.353692886,1.807392228,-0.023778706,-0.076564709,0.667665926,-0.168848161,-2.163419677,-0.053825353,0.882505439,9.598307142,0.482690373,17.12198067,0.091004827,16.62711139,14.87600604,3.557866914,8.884217356,6
69,0.716543646,1.043709266,-12.21428571,-17.9047619,0.059705015,-16.69047619,0.000597273,0,1.105263158,2.890206746,197.830861,0.691228986,0.16294742,1.630921524,-21.02166412,-30.67141744,0.083388785,-16.25322317,-28.86612663,0.826086957,1.061348824,2.518057546,2.23876862,14.53183239,3.336730957,722.3944702,0.25,0.027044235,0.736496193,1.104368148,718.8507986,719.0070278,1.191995675,71.17391304,718.9514063,72.37681159,0.04005503,65.62318841,61.02898551,10.53935746,-0.041056156,0.065246582,717.0859985,-0.169811323,68.19323671,69,36.80151464,0,0.071954308,0.073170395,0.061698145,0.880658005,0.89494191,0.287624914,1.264051457,0.5364627,0.528623903,-0.140103947,1.410761224,0.402556603,0.718464672,1.094053886,9.7459862,1.932651015,11.35092597,0.103892068,7.063072882,10.5211602,4.65036238,6.490993423,5
124,0.499838749,1.019644663,-3.580645161,-5.919354839,0.021679308,-6.790322581,0.081752654,-0.185675836,1.347826087,3.875,202.6566498,0.539139957,11.51739256,1.837359512,-9.543537709,-10.97615182,0.018013127,-7.438355996,-10.40089465,0.64516129,1.072620251,2.936562521,1.142857143,16,7.31072998,728.9976807,0.166666672,-0.020756547,2.599481398,2.810504021,724.1251792,724.220405,2.896472637,75.90322581,724.1622812,79.84677419,-0.012378096,65.7983871,67.57258065,9.808626838,-0.043343216,0,720.6870117,-0.231884062,74.44086022,124,55.46700719,0,0.074908202,0.078800053,0.066686764,0.819536009,0.907735086,1.124525797,1.391941091,-0.591139388,0.22532262,-0.49838964,-0.25327424,-0.262385741,-0.009032041,1.777789692,13.14277635,1.517333442,8.769489222,0.072417038,6.270746005,7.51361494,5.92210071,14,8
40,0.468022119,1.001271618,6.388888889,6.638888889,-0.053855714,4.805555556,0.035395304,0.850056966,1.285714286,3.272727273,220.7111792,0.40087536,17.75402186,1.547812549,9.304481917,10.4541465,-0.099907714,-9.334874396,8.346084333,0.6,1.100203459,4.539480067,1.571428571,11,3.653320313,719.7700195,0.09714286,0.010020552,3.383210754,3.285568237,719.437997,718.601902,3.218631744,98.425,719.430896,108.15,0.00666248,89.225,88.325,8.552641674,0.068767609,3.041748047,719.0969849,-0.06666667,98.3,40,34.51323308,0,0.089188958,0.098001379,0.080036725,0.76324997,0.898524924,0.80858973,1.423024947,0.048658694,-0.457287646,0.461702499,-0.075840967,-0.411440157,-0.061793528,0.273680862,8.046388942,0.252914629,8.229671925,0.045425364,6.286841417,9.381864154,1.956254135,7,6
41,0.837691839,0.914134249,3.785714286,5.023809524,-0.028410047,3.595238095,-0.111432757,0.084686279,1.3125,2.970288073,232.9417939,0.394518476,17.69741902,1.253154375,-1.766258747,-3.530005673,-0.01400003,-6.235146462,-2.350556215,0.463414634,1.085268424,3.163444819,2.513619169,14.14004264,4.406799316,720.9890137,0.157407403,0.048036386,2.842974407,2.905864171,720.1550446,720.0970843,3.056366839,99.53658537,720.1723841,118.1707317,0.040654959,117.8780488,108.9512195,13.23232769,0.07915064,2.094055176,719.3444824,-0.05882353,108.8861789,41,37.64825571,0,0.085460478,0.10145945,0.093543728,0.700652987,1.000597327,0.909392824,1.6398245,0.208340419,0.352319428,0.25822257,1.157636988,0.2078936,0.106728246,0.846735736,9.305381504,0.526066656,15.90199012,0.054789155,12.88257496,14.48961145,3.339022014,5.625371899,6
364,0.640901355,1.082748209,-8.472727273,-11.42727273,0.030253818,-10.40909091,-0.048122337,-0.010083563,1.30952381,3.187336132,193.8823007,0.584663798,-3.880587943,1.916075909,-16.95882268,-27.67728659,-0.038943016,-32.18996263,-23.34595321,0.802197802,1.06010283,3.709903699,2.036688064,34.51157814,3.96472168,719.0360107,0.412844032,0.09153251,0.569566664,0.661954083,716.3506431,716.4223375,0.680647149,69.61813187,715.9554598,68.16208791,0.045198435,60.56318681,55.11263736,9.36755732,0.064447543,0,715.1220093,-0.145833328,64.29761905,364,89.77616714,0,0.07181484,0.070312852,0.056851644,0.863721913,0.857148961,0.474309597,1.44139165,-0.020121784,0.222081362,0.947717673,2.65835497,1.63571658,0.319015185,0.821520073,8.696961755,0.890036078,10.74190685,0.090209834,10.88722746,8.663803359,8.111294977,16.94495036,8
398,0.499722611,1.039380319,-0.537735849,-2,0.021315561,-0.764150943,-0.052508084,-0.032850158,1.261904762,3.31214051,203.6377543,0.533382101,6.354250851,2.002780569,-3.69800236,-2.765402287,0.06025139,5.302335512,-3.912311767,0.738693467,1.07610258,2.774648186,1.554382686,32.00347318,0.983215332,716.2616577,0.256198347,0.101189025,0.161409464,0.292996812,715.8032718,715.8479876,0.358603006,76.30653266,715.7540981,79.00251256,0.116937027,82.18844221,64.93718593,8.116277821,0.075201572,0,715.6160278,-0.043478262,73.41541039,398,97.43877868,0,0.074943404,0.077591224,0.063777158,0.832563488,0.884517101,0.594802066,1.328324974,-0.318787525,-0.09288538,-0.142707882,2.256769629,2.136867498,-0.193396225,0.202477623,8.684677637,0.147917497,8.823648769,0.059786557,8.655736593,6.840507058,8.695113134,20.58918532,8
87,0.711521947,1.021166413,5.732142857,2.767857143,-0.036216652,4.089285714,-0.263332912,0.31224169,1.333333333,3.027481413,215.764012,0.454918657,9.115407452,1.535360596,8.536106982,1.303870123,-0.093204594,-11.58126861,4.284146337,0.563218391,1.060498952,5.306275431,2.228451259,18.49722339,5.176879883,721.5300293,0.178082198,-0.048417052,1.794644761,1.964149653,719.0063108,718.7054534,2.435592327,95.1954023,719.3602898,98.86206897,-0.033726999,79.79310345,85.6091954,13.151985,-0.014245906,0.201538086,716.6550293,-0.22147651,93.22222222,87,49.86007279,0,0.088240297,0.091639072,0.079354471,0.758764734,0.918334635,0.883980327,1.500957549,-0.225301802,-0.444699691,0.166080756,0.806142441,0.03728889,-0.358979389,1.102189117,12.17859351,1.305797469,13.39082926,0.090046983,11.80798282,13.88653224,3.336998394,8.300483716,6
76,0.162364003,0.920103093,5.575,10.775,0.011134436,9.85,-0.157177734,0.308856201,1.111111111,4,242.3709845,0.702517363,14.40330477,1.904846444,17.35403249,35.61983245,0.09484605,48.03482191,28.00879503,0.842105263,1.13420212,1.705241829,1,10,6.595336914,720.2780151,0.209039554,0.061406226,2.299979762,2.430342611,719.1012451,718.7287777,2.666496726,111.1710526,719.2233437,137.0394737,0.065657135,130.1578947,114.2631579,13.94810584,0.043026056,0.054138184,717.9916382,-0.086538464,120.8245614,76,36.5046453,0,0.091736272,0.113082409,0.094287819,0.864625871,0.945694787,0.337802019,1.147078669,-0.013291857,-0.865143271,-0.207120094,0.899983068,0.153804944,-0.777000081,1.113527116,10.73899456,0.826235928,16.09710728,0.055665583,16.22623982,15.00821566,4.698938562,10,6
103,0.68037645,0.902256358,-1.413793103,-2.24137931,0.015367977,-2.655172414,-0.001373291,0.007475754,1.318181818,3.013924436,227.3010401,0.470033446,-6.664542727,1.666086675,-4.942181986,-2.234728798,0.066003461,8.822372768,-4.242024955,0.669902913,1.125310727,3.859153714,2.114587254,19.24401266,0.086608887,717.5250244,0.198198199,0.051672503,0.054183812,0.0525804,717.4587416,717.4538701,0.052906036,91.62135922,717.4566567,114.2718447,0.071370363,114.407767,98.74757282,11.05053576,0.032838313,0.021972656,717.3761597,-0.108571425,101.5469256,103,52.98205465,0,0.080616753,0.100546698,0.08688704,0.821648062,0.972432915,0.581628874,1.428727453,-0.206867357,0.042533872,-0.438272834,0.473814564,0.505824823,-0.267379169,0.017639253,11.65783749,0.028210386,12.90983983,0.061320114,13.86791848,8.583929947,4.071487366,9.100599952,5
41,0.632233654,0.917089679,-0.631578947,1.105263158,0.00704262,1.657894737,-0.058211477,0.083049573,1.357142857,3.267664979,240.6862739,0.475215541,7.959810041,1.48154391,1.69567308,4.656155944,0.064929218,17.37748046,7.963302981,0.56097561,1.102791878,3.317690872,1.729668386,11.62909914,5.76776123,723.3300171,0.246073306,0.105022407,1.565264446,1.729168232,720.9018696,720.8097555,2.15645752,105.7560976,720.7972233,127.1707317,0.093690252,136.6829268,113.0243902,18.64143842,0.102458654,0,719.1781006,-0.10204082,115.3170732,41,34.30308785,0,0.087878794,0.105673439,0.093918434,0.753599028,0.980118443,0.828709926,1.483650738,-0.487061833,-0.437356738,-0.426196356,0.761208366,0.97406418,-0.297755421,1.431963642,10.92721036,1.184459728,23.19367285,0.089151715,27.62681538,21.80343205,3.172560051,6.723311379,6
64,0.485385567,0.984001542,-9.285714286,-10.47619048,0.090281858,-12.85714286,0.003714425,-0.001190186,1.235294118,3.5,209.9743664,0.569533041,10.38955448,1.68247446,-17.52837169,-17.54752512,0.173880671,8.029625009,-22.17984347,0.53125,1.112567463,2.440219479,1.333333333,12,0.049987793,720.0050049,0.234567896,0.037117252,0.026470184,0.026390076,719.9800987,719.981269,0.022881402,79.765625,719.9812069,90.1875,0.082898157,86.703125,73.234375,6.915092689,-0.058847161,0,719.965332,-0.046357617,81.0625,64,37.43052582,0,0.075976536,0.085903343,0.069755539,0.771640139,0.903430995,1.102451683,1.3125,-0.789792099,-0.167434757,0.060903421,-0.025950859,0.581294462,0.11549273,0.017065272,7.457676807,0.015285387,6.88266618,0.073265037,9.008120794,6.404935078,4.159395263,9,5
246,0.123635063,0.987167957,-1.551282051,-0.333333333,0.010267618,-0.512820513,-0.015902006,0.095825978,1.181818182,3.714285714,210.081907,0.58743082,5.761704547,2.102740758,-4.298761873,-4.408491814,0.049204107,2.507669616,-4.581403201,0.788617886,1.05972762,1.38117501,1.235294118,21,1.617492676,719.2139893,0.135135129,-0.011142214,0.142807875,0.166529095,716.44657,716.3729057,0.182300169,83.28861789,716.0355515,89.41056911,0.004734108,81.2601626,80.41463415,7.014189267,-0.0233746,0,715.6270142,-0.159763306,84.37127371,246,72.24621125,0,0.079291567,0.085119723,0.076555507,0.84478217,0.953104423,0.406627311,1.24327459,-0.189620637,-0.059399452,-0.187179109,4.443769231,2.578447093,-0.047279832,0.28568146,7.518137454,0.755479163,6.813285838,0.048829455,7.698418588,6.71114451,10.88557358,17,5
